5.960000000000000000e+02,1.970000000000000000e+03
1.404000000000000000e+03,1.860000000000000000e+03
1.890000000000000000e+03,1.640000000000000000e+03
1.950000000000000000e+03,1.670000000000000000e+03
1.158000000000000000e+03,1.920000000000000000e+03
1.344000000000000000e+03,1.704000000000000000e+03
8.840000000000000000e+02,1.880000000000000000e+03
1.352000000000000000e+03,1.950000000000000000e+03
1.790000000000000000e+03,1.810000000000000000e+03
1.556000000000000000e+03,1.780000000000000000e+03
1.810000000000000000e+03,1.930000000000000000e+03
1.614000000000000000e+03,1.800000000000000000e+03
6.760000000000000000e+02,1.282000000000000000e+03
1.142000000000000000e+03,1.592000000000000000e+03
7.080000000000000000e+02,1.564000000000000000e+03
1.920000000000000000e+03,1.642000000000000000e+03
1.016000000000000000e+03,1.910000000000000000e+03
2.800000000000000000e+01,1.650000000000000000e+03
1.134000000000000000e+03,1.750000000000000000e+03
1.754000000000000000e+03,1.790000000000000000e+03
1.210000000000000000e+03,1.730000000000000000e+03
1.234000000000000000e+03,1.350000000000000000e+03
8.920000000000000000e+02,1.166000000000000000e+03
1.674000000000000000e+03,1.910000000000000000e+03
1.410000000000000000e+03,1.330000000000000000e+03
1.680000000000000000e+03,5.340000000000000000e+02
2.340000000000000000e+02,1.910000000000000000e+03
1.354000000000000000e+03,1.630000000000000000e+03
1.744000000000000000e+03,1.860000000000000000e+03
1.434000000000000000e+03,1.496000000000000000e+03
1.830000000000000000e+03,1.170000000000000000e+03
5.540000000000000000e+02,1.492000000000000000e+03
1.820000000000000000e+03,1.820000000000000000e+03
1.326000000000000000e+03,1.382000000000000000e+03
1.880000000000000000e+03,1.756000000000000000e+03
7.920000000000000000e+02,1.950000000000000000e+03
1.894000000000000000e+03,1.062000000000000000e+03
1.560000000000000000e+03,8.280000000000000000e+02
1.812000000000000000e+03,1.910000000000000000e+03
1.820000000000000000e+03,1.600000000000000000e+03
1.582000000000000000e+03,1.630000000000000000e+03
1.770000000000000000e+03,1.760000000000000000e+03
1.860000000000000000e+03,1.840000000000000000e+03
1.840000000000000000e+03,1.700000000000000000e+03
1.782000000000000000e+03,1.750000000000000000e+03
1.840000000000000000e+03,1.930000000000000000e+03
1.616000000000000000e+03,1.940000000000000000e+03
8.920000000000000000e+02,1.740000000000000000e+03
1.730000000000000000e+03,2.740000000000000000e+02
4.800000000000000000e+01,1.776000000000000000e+03
1.600000000000000000e+03,1.890000000000000000e+03
1.120000000000000000e+03,1.860000000000000000e+03
1.384000000000000000e+03,1.930000000000000000e+03
1.566000000000000000e+03,1.640000000000000000e+03
1.740000000000000000e+03,1.840000000000000000e+03
1.298000000000000000e+03,1.960000000000000000e+03
1.940000000000000000e+03,1.360000000000000000e+03
1.522000000000000000e+03,1.872000000000000000e+03
9.560000000000000000e+02,1.604000000000000000e+03
1.364000000000000000e+03,1.840000000000000000e+03
1.890000000000000000e+03,1.820000000000000000e+03
1.800000000000000000e+03,1.860000000000000000e+03
8.340000000000000000e+02,1.790000000000000000e+03
1.670000000000000000e+03,1.086000000000000000e+03
6.500000000000000000e+02,1.800000000000000000e+03
1.684000000000000000e+03,1.960000000000000000e+03
1.632000000000000000e+03,1.850000000000000000e+03
1.560000000000000000e+03,1.600000000000000000e+03
1.318000000000000000e+03,1.910000000000000000e+03
1.820000000000000000e+03,1.502000000000000000e+03
1.930000000000000000e+03,1.790000000000000000e+03
1.668000000000000000e+03,1.890000000000000000e+03
1.746000000000000000e+03,1.860000000000000000e+03
1.444000000000000000e+03,1.900000000000000000e+03
1.180000000000000000e+03,1.602000000000000000e+03
8.320000000000000000e+02,1.880000000000000000e+03
1.746000000000000000e+03,1.950000000000000000e+03
1.722000000000000000e+03,1.940000000000000000e+03
1.800000000000000000e+03,1.670000000000000000e+03
1.568000000000000000e+03,1.560000000000000000e+03
1.054000000000000000e+03,1.940000000000000000e+03
1.746000000000000000e+03,1.780000000000000000e+03
1.272000000000000000e+03,1.932000000000000000e+03
1.632000000000000000e+03,1.590000000000000000e+03
1.050000000000000000e+03,1.910000000000000000e+03
1.448000000000000000e+03,1.740000000000000000e+03
1.646000000000000000e+03,1.820000000000000000e+03
1.140000000000000000e+03,1.820000000000000000e+03
1.740000000000000000e+03,1.794000000000000000e+03
1.352000000000000000e+03,1.684000000000000000e+03
1.430000000000000000e+03,1.900000000000000000e+03
1.760000000000000000e+03,1.806000000000000000e+03
1.482000000000000000e+03,1.646000000000000000e+03
8.680000000000000000e+02,1.872000000000000000e+03
1.304000000000000000e+03,1.900000000000000000e+03
1.306000000000000000e+03,1.850000000000000000e+03
1.790000000000000000e+03,1.860000000000000000e+03
1.594000000000000000e+03,1.920000000000000000e+03
1.574000000000000000e+03,1.900000000000000000e+03
1.940000000000000000e+03,1.872000000000000000e+03
1.298000000000000000e+03,1.970000000000000000e+03
1.790000000000000000e+03,1.940000000000000000e+03
1.740000000000000000e+03,1.688000000000000000e+03
1.644000000000000000e+03,1.772000000000000000e+03
1.710000000000000000e+03,1.152000000000000000e+03
1.810000000000000000e+03,1.940000000000000000e+03
1.540000000000000000e+03,1.008000000000000000e+03
1.774000000000000000e+03,1.890000000000000000e+03
1.412000000000000000e+03,1.880000000000000000e+03
1.940000000000000000e+03,1.930000000000000000e+03
1.950000000000000000e+03,1.652000000000000000e+03
1.864000000000000000e+03,1.960000000000000000e+03
1.892000000000000000e+03,1.870000000000000000e+03
1.552000000000000000e+03,1.830000000000000000e+03
1.192000000000000000e+03,1.930000000000000000e+03
1.522000000000000000e+03,1.902000000000000000e+03
1.758000000000000000e+03,1.960000000000000000e+03
1.930000000000000000e+03,1.810000000000000000e+03
1.940000000000000000e+03,1.332000000000000000e+03
1.822000000000000000e+03,1.940000000000000000e+03
1.574000000000000000e+03,1.940000000000000000e+03
1.720000000000000000e+03,1.660000000000000000e+03
1.950000000000000000e+03,1.600000000000000000e+03
5.580000000000000000e+02,1.800000000000000000e+03
1.544000000000000000e+03,1.940000000000000000e+03
1.408000000000000000e+03,1.830000000000000000e+03
1.152000000000000000e+03,1.930000000000000000e+03
1.236000000000000000e+03,1.830000000000000000e+03
1.626000000000000000e+03,1.890000000000000000e+03
1.336000000000000000e+03,1.900000000000000000e+03
1.452000000000000000e+03,1.930000000000000000e+03
1.340000000000000000e+03,1.940000000000000000e+03
1.660000000000000000e+03,1.910000000000000000e+03
1.682000000000000000e+03,1.970000000000000000e+03
1.584000000000000000e+03,1.920000000000000000e+03
1.632000000000000000e+03,1.890000000000000000e+03
1.862000000000000000e+03,1.850000000000000000e+03
1.930000000000000000e+03,1.970000000000000000e+03
